tweet_id,sentiment,content
1963364416,sadness,would love to say TGIF but working at 6am tomorrow
1963364867,sadness,mad traffic
1963367009,sadness,is working until 11 tonight  http://plurk.com/p/x2kbv
1963368961,happiness,wants to go to walmart. but won't go alone
1963370009,sadness,But i dont mind the long line when theres a super cutie in front of me. Too bad he's wearing a gay bracelet with a girls name on it
1963371041,sadness,Loved the sun today. Did not love a black suit and black top plus 6 trains/tubes to get to my meeting and back  Need to shop for summer
1963371191,sadness,Dane Cook is at the sports arena tonight. Wish I had tickets
1963371374,sadness,What the fuck!? It's only 20:35!!? Oh my GOD! My internal clock really IS fucked up. Nooooo.
1963372420,sadness,I'm gonna cry    I went bad at my History test ! I really hate History  !
1963372712,happiness,"@davidjosman, a 74 is not &quot;quite alright&quot;!  on the plus side, I ate cinnamin toast crunch for breakfast, and am now eating strawberries."
1963373302,sadness,"Beta 5 of 3.0 expired today, back on 2.2.1 until the public release. I miss it already"
1963373312,happiness,"Only two weeks left at my middle school gig.   Full-time work over the summer, but Teaching Credential begins at the end of August!"
1963373647,sadness,So Chicago is pretty much sold out of tshirts now
1963373748,sadness,"WOW, i AM REALLY MiSSiN THE FAM(iLY) TODAY. BADDD."
1963374233,sadness,really am sorry becauseI was looking forward to it.. thought itd be fun  and u wanted to hear it.Iowe u a beer.
1963374353,sadness,"I miss my Nipissing pitas  Good thing we've got a Euphoria in Barrie, 'cause I would never survive summer without my pitas AND smoothies!!"
1963385525,sadness,"omg! taylor and selena broke up  sooo sad, aw i think i actually like selena now. poor gal."
1963385889,sadness,friend got mugged this morning
1963386797,sadness,family comes. probably won't be on this weekend
1963387530,sadness,@billiemcfly she said no not to nite  x
1963387908,happiness,And it stopped raining.  Fuckingtastic! )
1963393116,sadness,House Hunting was a PAIN! House Shifting is a SUPER PAIN!! Packing never seems to end  I can't even Imagine Unpacking :-P
1963393605,sadness,Another Friday night in. Man being skint is rubbish.
1963393799,sadness,"@realdawnsummers haha, because I'm at &quot;work&quot; and can't read anything"
1963393937,happiness,@stereophonics http://twitpic.com/6714p - I feel really emotional  Its been great seeing your pics and keeping up with you.  Gonna m ...
1963394955,sadness,"God, I'll miss my bf so fuckin' much!  It's only 2 months now *snï¿½ff*"
1963395142,sadness,I knew Listening to Miley cyrus In The morning was a bad idea!
1963395345,sadness,omg maddie in holby is dead. Gutted. loved Nadine lewington and really wanted Maddie and Clifford to get together
1963396447,sadness,"@zacofficial  i don't have twitter on my phone, it's sad"
1963397621,sadness,Awww my daddy! Got in a car accident! Pray for him! He's shook'n up a lil!
1963397839,sadness,Just found out one of my coworkers that I actually like is leaving.
1963407162,sadness,"i wish i was outside  thats the only thing thats gonna kill me about work all day, everyday during the summer."
1963407563,sadness,it was actually so hot today ..the sun has got his hat on . every one has got a tan except me
1963407908,sadness,@Avas_Writer aww no which one?
1963408013,sadness,@mileycyrus sorryyy milerz that i can't vote i would love to vote but it doesn't works i'm sad  and very frustraded  :@ :@ --__--
1963410413,sadness,I wont be taking my test until 06/27/09
1963411064,sadness,@glennbeck My husband is loosing his GOVERMENT job due to downsizing-he is looking for a new job but can't find one in our small town
1963412868,sadness,"@sky14kemea Yea, us 3 and Max @jenrolton Poor Trivun"
1963412967,sadness,Gonna miss my gurl while shes on her honeymoon
1963413939,sadness,Have somebody installed vCenter Server 4 on Windows 2008 x64 w SP2?  SP2 is not in the compability matrix
1963414319,sadness,So hyped about E3. I wish I could go...
1963415485,sadness,"ouuuuuuuuuchhhhhhhh, still hurting from the Barca spanking"
1963415915,sadness,@latinamarie She's the ruddy manageress - 2nd bad job from her. I can never find a good place beyond 1 or 2 cuts
1963416833,sadness,"@BoHeMyth: Very interested. However, low carbs for the next month means no beer for me"
1963417618,happiness,"Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon."
1963418007,sadness,fun times. just broke my usb stick.. like literally broke it..
1963419502,sadness,i neeeeed plans. no one can hang out tomorrow. booo.
1963420529,sadness,god... im suffering greatly... having no hair + sitting in blazing sunshine = v v bad sunburn
1963420721,sadness,haha aww ok now back to bionomial expansion  ugh! joy
1963421335,sadness,@Jennifalconer would like to swap...i'm sitting with 3 grumpies
1963421835,sadness,"@Kellz95 is making cupcakes and says i can't have any  kelli, you're a bad sister."
1963423362,sadness,Nice days like this make me miss Alki
1963423737,sadness,@Kenzonian Yes I do! And I'm still almost at my Gmail storage ceiling! ARGH! I am being FORCED to delete stuff.... or buy more space.
1963424570,sadness,mom just woke me u[p and i am so mad i was dreaming about  shoes  she whants me to go to the river it is so stupid
1963424592,sadness,@brran1 Hey you! Did you ever pre-order your Sims 3? I'm so sad Im too poor to get it right now
1963425413,sadness,I hate car places  &lt;Jx&gt;
1963426560,sadness,@Just_Cal Work or...(hehe mind in the gutter)! I'm sittin here doin this student loan thing.
1963452372,sadness,"So disapointed,good Evans,  they sound really bad, so out of tune  #britainsgottalent"
1963452766,sadness,@tmg25 i tried to help
1963454052,sadness,soo sick. i hate my life
1963454728,sadness,@omgamandanicole i dedicated that song to my VW when i sold it
1963455027,sadness,Well - looks like Hurdle is out.
1963455101,sadness,"unopened pack of goat cheese starin me in the face. starving, din not til 6"
1963457379,sadness,Editing video in the van. I'm a little hungry and depressed that I didn't see Up yet.
1963459302,happiness,@soapylove Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.
1963459762,sadness,Friday Night and working
1963459933,sadness,@nkeathley tried to join the chat but the site would not let me sign in
1963461201,sadness,Just lost Internet.  And I was in a raid for 25 OS.
1963462651,sadness,Comp. Mental Health wouldn't take me. Samuel Rogers center in the city gave me appt. On June 8th. I have 2 days worth of pills left  &lt; ...
1963463640,sadness,"@KiwiiKink was it for the vma's? i guess so.. also wanna go to london in june for demi lovato concert, but no one's going with me"
1963464350,sadness,"is having a profitable day!  Looking forward to Sunday...gonna be a great day -- sad, too, because it's the 5th graders last day!"
1963464620,sadness,@Kelly_StrayCat I sorry!!  Me no like when people I like don't feel well. Your tummy?
1963465314,sadness,still freakin out about missing the game!!!  #jonasnewsongs
1963465378,sadness,Mower shopping
1963465519,happiness,@jennifalconer thought it was rubbish  twins are cute tho!
1963465726,sadness,I sometimes feel like the only person in the world without an iphone
1963465928,sadness,I burnt my arm.  (just thought you should know)
1963473694,sadness,twitter is trippin right now with my pic
1963478525,sadness,@JeremyBeguhn have fun without meee.  i'm going to missss youu
1963479877,sadness,My Blackberry's got a fatty (battery)  guess we're kinda in the same boat huh @laurensanchez ?
1963479970,sadness,Gotta work.  Lonely weekend ahead.
1963480643,happiness,@kinahboo imma miss dem KObe nd Bron commrcials wen cleveland get knocked out doe  they wer funny
1963481173,sadness,@LiveFreeT because your mean to me and it makes me sad!
1963481349,happiness,"@stephanie_hall no  i was gutted when he wasn't. lmao. i think i'm obsessed with him, bahaha."
1963481763,happiness,@iFelixGonzalez really?!?! It looks like its going to rain here but its all just gray.... La is a bummer sumtimes
1963482219,sadness,i didnt get paid this week  roll on tuesday
1963482523,sadness,@eprussakov ohï¿½ unfortunately not
1963485572,sadness,@iheartreading hey sorry i just got the tweet about the puppy... and someone already got it
1963485761,happiness,is dreaming of the weekend... awake!
1963496176,sadness,I'm dreading hearing even worse news tonight
1963496439,sadness,SEe waT I Mean bOuT FoLL0w fRiiDaYs... It'S cALLed LoSe f0LloWeRs FridAy... smH
1963497860,happiness,@Alitaluna Hey workaholic! =P lol...jus wanted to say hiiii....i always tell ash to invite u over but she says ur always working lol
1963497979,sadness,In Seattle Washington....im SOOOOO hungry&amp;i miss alaska
1963498214,sadness,@ottosdaughter sorry to hear that
1963498476,sadness,FJGKFLD;'Sdh WHY AM I NOT AT HOMETOWN DAYS WITH MY FRIENDS.
1963498848,sadness,@ZeenaBoBeena im sorry. I fail.
1963501251,sadness,"@MandyyJirouxx MANDY!!!  IT WON'T LET ME VOTE  I WANT HER TO WIN BUT I CAN'T HELP, I AM GONNA JUMP OFF A BRIDGE (KIDDING) BUT THIS SUX"
1963503284,sadness,@CASHRIC I MISS U CEDDY
1963503449,happiness,Yay almost home i had to go walking today .....
1963503829,sadness,So bored..need friends
1963505620,sadness,Its raning!!! -_- really bad
1963506104,sadness,Of course it rains five minutes after i finish watering the flowers. It took me half an hour to water all of them too.
1963506160,sadness,"Hummmmm..... ohh  i miss you so much!!! realy, but i hope you have a nice friends, like us :]"
1963507592,sadness,"ugh, i was so hungry i scarfed my lunch before i even thought to take a pic.   #feastfriday"
1963514879,sadness,No show tonight  No plans. Ughhhh.
1963515186,sadness,Off to take a math quiz...on a friday....booo
1963515373,sadness,@Noufah aaaah I swear I took it by mistake  it was somehow attached with the charger -_- apparently it needed break from U huh!
1963516634,happiness,nice hair and nowhere to go
1963517221,sadness,@ThatKadyGirl every day of my life lately.    i feel ya girl &lt;3
1963517380,happiness,Feel so depressed that I couldn't save it... Thanks for nothing!
1963518767,sadness,i want to see my bud mel  miss hur loads
1963524251,sadness,@mattdavey2 not happy
1963524741,happiness,"nice night, should be golfing"
1963524886,sadness,@leslie_pearlman  mow love mow
1963525808,sadness,@veronica78 Oh noooo that sucks  Did you reschedule for another show?
1963526370,sadness,"just spent the day with Bridget and a small thing that got wind and farted a lot - oh yeah, her baby! Now slightly broody!"
1963527707,happiness,leaving florida want to live there forever! Texan*Girl
1963527997,sadness,I wish I was going to see @patmaine @johnmaine @garrettmaine @jaredmaine @kennedymaine today!! I'm sad I dont
1963529425,sadness,traveling to L.a to see my grandpa in the hospital...another road block for my family to cross....
1963529876,sadness,@Dtballa2322 I want to Forgive and Forget this! Please and I dont like him I promise I am going to live without drama for now!So Please
1963530331,sadness,@Anjeebaby Snap. I'm the same with any reality show. Watch the first and I'm hooked   Very sad
1963531905,sadness,No one is at the tesla dealership
1963543216,sadness,Stuck at work! Stuck at work! I'm hungry.
1963543430,sadness,Watching Thomas The Train Engine makes me miss George Carlin
1963544828,sadness,Why is it that &quot;shipping &amp; handleing&quot; are soooo expensive??? It is more than 50% of my entire order! Not ordering yet.
1963544992,happiness,"@Orchidflower Yes,all on my own  OH gone to bed after a minor soap marathon. Photo editing night 4 me. Ohhh Inn on the lake, nice food."
1963545872,sadness,"Wishing I could go with @boulderdiaries to SoCo to go climb, instead I'm stuck at work all weekend"
